 DOY  MON DY  TMAX  #YRS  TMIN  #YRS PRECIP #YRS SD MAX SD MIN
  216  8  3   78.6  26.   55.6  26.  0.000  26.  5.699  3.348
  217  8  4   78.6  26.   55.6  26.  0.000  26.  5.679  3.323
  218  8  5   78.5  25.   55.5  25.  0.000  26.  5.604  3.282
  219  8  6   78.5  25.   55.5  25.  0.001  25.  5.574  3.262
  220  8  7   78.5  25.   55.4  25.  0.001  26.  5.558  3.269
  221  8  8   78.4  26.   55.3  26.  0.001  26.  5.555  3.286
  222  8  9   78.4  26.   55.3  26.  0.001  26.  5.574  3.252
  223  8 10   78.5  26.   55.2  26.  0.001  26.  5.567  3.206
  224  8 11   78.5  25.   55.2  25.  0.001  26.  5.625  3.193
  225  8 12   78.5  25.   55.1  25.  0.001  26.  5.739  3.201
  226  8 13   78.5  26.   55.1  26.  0.001  26.  5.761  3.209
  227  8 14   78.7  24.   55.0  25.  0.001  26.  5.859  3.181
  228  8 15   78.7  25.   55.0  25.  0.001  26.  5.916  3.149
  229  8 16   78.8  25.   55.0  25.  0.001  26.  5.948  3.154
  230  8 17   78.8  26.   54.9  26.  0.001  26.  5.964  3.114
  231  8 18   78.9  23.   54.9  23.  0.001  25.  5.952  3.113
  232  8 19   79.0  26.   54.9  25.  0.001  26.  5.909  3.095
  233  8 20   79.0  25.   54.8  25.  0.001  25.  5.952  3.090
  234  8 21   79.0  25.   54.8  25.  0.001  25.  5.987  3.097
  235  8 22   79.0  24.   54.7  24.  0.001  25.  6.012  3.117
  236  8 23   79.1  24.   54.7  24.  0.001  25.  6.055  3.132
  237  8 24   79.1  26.   54.6  26.  0.001  26.  6.125  3.166
  238  8 25   79.1  26.   54.5  26.  0.001  26.  6.166  3.184
  239  8 26   79.0  26.   54.5  26.  0.001  26.  6.165  3.196
  240  8 27   79.0  25.   54.4  25.  0.001  26.  6.193  3.242
  241  8 28   79.0  25.   54.2  25.  0.001  26.  6.203  3.230
  242  8 29   78.9  25.   54.1  25.  0.001  26.  6.251  3.228
  243  8 30   79.0  25.   54.1  25.  0.001  26.  6.347  3.225
  244  8 31   78.9  25.   54.0  24.  0.002  26.  6.411  3.237
  245  9  1   78.8  28.   54.0  28.  0.002  28.  6.466  3.264
  246  9  2   78.8  28.   53.9  28.  0.002  28.  6.489  3.250
  247  9  3   78.7  28.   53.8  28.  0.002  28.  6.570  3.282
  248  9  4   78.7  28.   53.8  28.  0.002  28.  6.621  3.337
  249  9  5   78.8  28.   53.6  28.  0.002  28.  6.717  3.342
  250  9  6   78.9  28.   53.6  28.  0.002  28.  6.791  3.366
  251  9  7   78.9  27.   53.5  25.  0.002  27.  6.895  3.406
  252  9  8   78.9  28.   53.4  28.  0.002  28.  6.933  3.473
  253  9  9   78.8  27.   53.3  27.  0.002  28.  6.986  3.505
  254  9 10   78.8  27.   53.2  27.  0.003  28.  6.930  3.528
  255  9 11   78.8  27.   53.1  27.  0.003  28.  6.990  3.582
  256  9 12   78.7  28.   53.0  28.  0.004  28.  6.965  3.617
  257  9 13   78.6  27.   53.0  27.  0.004  27.  6.946  3.654
  258  9 14   78.6  28.   52.9  28.  0.004  28.  7.006  3.653
  259  9 15   78.4  28.   52.8  28.  0.004  28.  7.031  3.703
  260  9 16   78.3  28.   52.7  28.  0.005  28.  7.095  3.742
  261  9 17   78.1  28.   52.6  28.  0.006  28.  7.138  3.795
  262  9 18   77.9  28.   52.5  28.  0.006  28.  7.112  3.828
  263  9 19   77.8  28.   52.3  27.  0.006  28.  7.094  3.852
  264  9 20   77.6  28.   52.2  27.  0.006  28.  7.109  3.863
  265  9 21   77.4  28.   52.1  28.  0.007  27.  7.123  3.912
  266  9 22   77.3  28.   52.0  28.  0.007  28.  7.138  3.945
  267  9 23   77.1  27.   51.8  26.  0.008  26.  7.118  3.989
  268  9 24   77.0  27.   51.7  26.  0.008  28.  7.107  4.022
  269  9 25   77.0  27.   51.6  26.  0.009  28.  7.076  3.998
  270  9 26   77.0  27.   51.5  27.  0.009  28.  7.070  4.026
  271  9 27   76.9  28.   51.3  28.  0.010  28.  7.048  4.041
  272  9 28   76.7  28.   51.1  27.  0.010  28.  6.993  4.053
  273  9 29   76.6  28.   51.0  27.  0.011  28.  6.963  4.081
  274  9 30   76.5  26.   50.8  26.  0.013  27.  7.006  4.094
  275 10  1   76.5  26.   50.6  26.  0.014  28.  7.011  4.161
  276 10  2   76.3  27.   50.5  27.  0.013  28.  6.962  4.194
  277 10  3   76.2  28.   50.3  26.  0.014  28.  7.000  4.189
  278 10  4   76.0  27.   50.1  27.  0.014  28.  6.983  4.197
  279 10  5   75.8  28.   50.0  28.  0.015  27.  6.924  4.168
  280 10  6   75.6  27.   49.8  25.  0.016  27.  6.876  4.141
  281 10  7   75.3  26.   49.7  26.  0.017  27.  6.870  4.118
  282 10  8   75.0  25.   49.5  24.  0.017  26.  6.747  4.136
  283 10  9   74.9  26.   49.4  26.  0.017  27.  6.722  4.159
  284 10 10   74.6  26.   49.2  24.  0.018  26.  6.713  4.144
  285 10 11   74.4  26.   49.1  26.  0.019  26.  6.709  4.148
  286 10 12   74.2  26.   48.9  25.  0.021  26.  6.670  4.130
  287 10 13   73.9  28.   48.8  28.  0.021  28.  6.653  4.171
  288 10 14   73.7  27.   48.6  27.  0.024  28.  6.657  4.206
  289 10 15   73.4  26.   48.4  26.  0.024  28.  6.596  4.274
  290 10 16   73.1  27.   48.2  26.  0.025  28.  6.505  4.299
  291 10 17   72.8  28.   48.1  27.  0.026  28.  6.456  4.373
  292 10 18   72.6  27.   47.9  28.  0.026  28.  6.383  4.454
  293 10 19   72.3  27.   47.7  27.  0.027  27.  6.301  4.490
  294 10 20   72.1  28.   47.5  28.  0.026  28.  6.247  4.513
  295 10 21   71.9  27.   47.3  26.  0.027  28.  6.153  4.532
  296 10 22   71.6  27.   47.1  28.  0.026  28.  6.086  4.497
